timestamp,symbol,action,price,quantity,rsi,ma50,ma200,volume,result1773512042,XLMUSDT,buy,0.164,1,26.31578947368513,0.1644,0.1640525,5227.0,1
1773513000,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513005,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513007,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513083,XLMUSDT,buy,0.1641,1,26.315789473684745,0.164318,0.1640405,233.0,1
1773513092,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773513096,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513099,USDCUSDT,buy,0.9999,1,55.55555555555556,0.9998180000000001,0.999835,69670.0,1
1773513104,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513107,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513182,TUSDUSDT,buy,0.9994,1,50.0,0.9993879999999998,0.9994045,2235.0,1
1773513192,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773513196,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513202,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513204,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513227,TUSDUSDT,buy,0.9994,1,50.0,0.9993879999999998,0.9994045,3933.0,1
1773513279,TUSDUSDT,buy,0.9994,1,50.0,0.9993879999999998,0.9994045,5847.0,1
1773513292,LTCUSDT,buy,54.69,1,53.06122448979607,54.5576,54.859300000000005,316.076,1
1773513298,TUSDUSDT,buy,0.9994,1,50.0,0.9993879999999998,0.9994045,0.0,1
1773513303,XLMUSDT,buy,0.1644,1,27.77777777777743,0.16430399999999998,0.1640395,0.0,1
1773513311,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773513315,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513318,USDCUSDT,buy,0.9999,1,62.5,0.99982,0.9998355000000001,24401.0,1
1773513323,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513325,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513401,XLMUSDT,buy,0.1644,1,27.77777777777743,0.16430399999999998,0.1640395,5345.0,1
1773513409,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773513412,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513417,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513419,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513490,LTCUSDT,buy,54.69,1,50.0,54.558,54.85555,332.62,1
