SOLUSDT,22.772277227723052,0.1907084237253814,0,-0.3363999999999976,1,2.1010342400000055,1776405487,5,4,0.8,sideways,mean_reversion,conservative,0.15428571428571405,low,asia,0,,live_ai_risk_v3,2.1010342400000055,0.13719440261120006,0.13929543685120008,0.27648983946240013,1.8245444005376052,1.7142857142857144,-0.02285714285713831,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
TRXUSDT,19.047619047617545,6.706670236146375,0,-0.0009700000000000264,0,-0.08516323919999062,1776412907,8,4,0.8,bear,mean_reversion,normal,0.000242857142857128,low,europe,0,,live_ai_risk_v3,-0.08516323919999062,0.13826251882496005,0.13817735558576005,0.2764398744107201,-0.36160311361071074,0.09239297813366876,-0.09239297813365167,0,0.02,0,,0,,0,,0,normal,1,normal,ok
METISUSDT,26.315789473684177,0.16277058860684038,1,0.36019999999999985,1,5.60322572,1776416716,9,4,0.8,bull,mean_reversion,aggressive,0.3492857142857143,high,europe,0,,live_ai_risk_v3,5.60322572,0.08617374811750403,0.09177697383750404,0.17795072195500805,5.425274998044992,6.502242152466368,-0.44843049327353307,1,0.025,0,,0,,0,,0,normal,0,aggressive,ok
MOVRUSDT,16.440314510364544,0.276057364049234,0,-0.09788000000000041,0,-1.9406103189999964,1776416720,9,4,0.8,sideways,mean_reversion,conservative,0.2586428571428572,high,europe,0,,live_ai_risk_v3,-1.9406103189999964,0.06893899849400323,0.06699838817500323,0.13593738666900645,-2.076547705669003,4.222451081359431,-2.814967387572944,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
ZECUSDT,19.940476190476474,10.134605545513901,0,-3.4336000000000126,1,4.356885975000002,1776422098,10,4,0.8,bear,mean_reversion,normal,1.3650000000000009,low,europe,0,,live_ai_risk_v3,4.356885975000002,0.10000000000000006,0.10435688597500006,0.20435688597500012,4.152529089025002,4.356884057971016,-0.3230676328502395,1,0.02,0,,0,,0,,0,normal,0,normal,ok
TRXUSDT,29.03225806451607,0.02119260998595394,0,-0.0013180000000000414,1,0.19771393280000565,1776422484,10,4,0.8,bear,mean_reversion,normal,0.0003714285714285702,low,europe,0,,live_ai_risk_v3,0.19771393280000565,0.1600000000000001,0.1601977139328001,0.32019771393280017,-0.12248378113279451,0.1853568118628327,0.0,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ENJUSDT,15.6645569620255,0.1938502480232141,0,-0.005441799999999997,0,-2.1153846152999805,1776422776,10,4,0.8,bear,mean_reversion,normal,0.0008235714285714314,medium,europe,0,,live_ai_risk_v3,-2.1153846152999805,0.12800000000000006,0.12588461538470008,0.25388461538470014,-2.3692692306846808,0.0,-1.6526442307692155,0,0.02,0,,0,,0,,0,normal,1,normal,ok
KSMUSDT,25.581395348837148,0.5475733878006498,0,-0.27580000000000027,0,-3.2123552499999977,1776425583,11,4,0.8,sideways,mean_reversion,conservative,0.07357142857142847,medium,europe,0,,live_ai_risk_v3,-3.2123552499999977,0.12800000000000006,0.12478764475000005,0.2527876447500001,-3.465142894749998,0.579150579150584,-2.5096525096525077,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
SAPIENUSDT,17.29323308270675,1.5838927157456544,1,0.001804,1,5.238658776400001,1776429528,12,4,0.8,bull,mean_reversion,aggressive,0.007628571428571432,high,europe,0,,live_ai_risk_v3,5.238658776400001,0.06400000000000003,0.06923865877640004,0.13323865877640007,5.105420117623601,8.185404339250494,0.0,1,0.025,0,,0,,0,,0,normal,1,aggressive,ok
ORDIUSDT,26.925746009715482,0.5339511128256598,0,-0.4867999999999997,0,-4.565853599999978,1776434488,14,4,0.8,bear,mean_reversion,normal,0.21778571428571455,high,us,0,,live_ai_risk_v3,-4.565853599999978,0.18720000000000012,0.18263414640000014,0.36983414640000023,-4.935687746399979,0.0,-2.4390243902438913,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ARBUSDT,17.021276595744652,0.7102083351464801,0,-0.00044600000000000195,0,-1.8016240608000205,1776434772,14,4,0.8,sideways,mean_reversion,normal,0.000921428571428573,low,us,0,,live_ai_risk_v3,-1.8016240608000205,0.1497600000000001,0.14795837593920008,0.29771837593920014,-2.099342436739221,1.6541353383458492,-1.2030075187970062,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ORDIUSDT,29.23169267707084,0.127827539034081,0,-0.5290599999999994,0,-3.373587268000006,1776435063,14,4,0.8,bear,mean_reversion,normal,0.23578571428571463,high,us,0,,live_ai_risk_v3,-3.373587268000006,0.1572480000000001,0.15387441273200012,0.31112241273200025,-3.684709680732006,0.35499305448371177,-2.1453928075320303,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ORDIUSDT,22.157996146435437,1.242436516050636,0,-0.5419600000000004,0,-2.4697345999999913,1776436772,14,4,0.8,bear,mean_reversion,normal,0.23771428571428593,high,us,0,,live_ai_risk_v3,-2.4697345999999913,0.1572480000000001,0.15477826540000011,0.3120262654000002,-2.7817608653999915,0.0,-1.8847180775875625,0,0.02,0,,0,,0,,0,normal,0,normal,ok
UNIUSDT,26.923076923077133,6.215513518415904,1,0.008519999999999417,1,2.185467900000006,1776438486,15,4,0.8,bull,mean_reversion,aggressive,0.01557142857142857,low,us,0,,live_ai_risk_v3,2.185467900000006,0.1385984000000001,0.14078386790000008,0.2793822679000002,1.906085632100006,2.6089449541284457,-0.028669724770639043,1,0.025,0,,0,,0,,0,normal,0,aggressive,ok
WLDUSDT,23.255813953488357,2.0936747602171564,0,-0.0031120000000000037,0,-5.399615250899995,1776439330,15,4,0.8,bear,mean_reversion,normal,0.0018642857142857072,low,us,0,,live_ai_risk_v3,-5.399615250899995,0.1423283200000001,0.1369287047491001,0.2792570247491002,-5.678872275649095,0.0,-3.793774319066144,0,0.02,0,,0,,0,,0,normal,0,normal,ok
LTCUSDT,28.695652173913373,0.32073206982873864,0,-0.07699999999999818,0,-0.48615264000001124,1776439905,15,4,0.8,sideways,mean_reversion,conservative,0.14642857142857071,low,us,0,,live_ai_risk_v3,-0.48615264000001124,0.1722803200000001,0.1717941673600001,0.34407448736000024,-0.8302271273600115,0.7054673721340362,-0.5820105820105915,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
ZECUSDT,13.10240963855425,0.24147383980080311,1,0.6818000000000097,0,-2.860805549999998,1776439906,15,4,0.8,bull,mean_reversion,aggressive,2.1457142857142872,low,us,0,,live_ai_risk_v3,-2.860805549999998,0.1378242560000001,0.13496345045000008,0.27278770645000017,-3.1335932564499984,0.4599708879184815,-2.075691411935952,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
BTCUSDT,37.37809372908232,0.24379651509450692,0,-16.841400000004796,0,-0.1680977100000093,1776446208,17,4,0.7,sideways,trend,conservative,195.8385714285749,low,us,0,,live_ai_risk_v3,-0.1680977100000093,0.1379790848000001,0.1378109870900001,0.27579007189000015,-0.44388778189000944,0.03747572682862717,-0.581421656586993,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
ZECUSDT,20.111343075852375,0.5220611317663683,0,-9.990200000000073,0,-1.8444022000000035,1776446792,17,4,0.8,sideways,mean_reversion,conservative,1.6899999999999977,low,us,0,,live_ai_risk_v3,-1.8444022000000035,0.1379481190400001,0.13610371684000008,0.27405183588000015,-2.1184540358800037,0.2412006432017159,-1.3370257876243252,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
WLDUSDT,29.687499999999886,0.36780517876043306,0,-0.01065200000000005,0,-3.230964088499982,1776449118,18,4,0.8,bear,mean_reversion,normal,0.003478571428571418,medium,us,0,,live_ai_risk_v3,-3.230964088499982,0.1379481190400001,0.1347171549515001,0.2726652739915002,-3.5036293624914823,0.0,-2.3421588594704557,0,0.02,0,,0,,0,,0,normal,0,normal,ok
LINKUSDT,26.31578947368419,2.5971126069376886,0,-0.1313999999999993,1,1.0016979700000042,1776449685,18,4,0.8,sideways,mean_reversion,normal,0.04214285714285688,low,us,0,,live_ai_risk_v3,1.0016979700000042,0.1379481190400001,0.1389498170100001,0.2768979360500002,0.724800033950004,0.7261410788381771,-0.31120331950208646,1,0.02,0,,0,,0,,0,normal,0,normal,ok
HBARUSDT,13.440860215053775,0.3487472354019803,0,-0.0015434000000000142,1,0.8657130738600203,1776452261,18,4,0.8,sideways,mean_reversion,normal,0.0002614285714285712,low,us,0,,live_ai_risk_v3,0.8657130738600203,0.1448145592320001,0.1456802723058601,0.29049483153786015,0.5752182423221601,0.9188530942101311,-0.0774936344514411,1,0.02,0,,0,,0,,0,normal,0,normal,ok
PEPEUSDT,16.666666666666558,3.507204260023113,0,-7.219999999999992e-08,0,-1.7975872725012327,1776458041,20,4,0.8,sideways,mean_reversion,normal,2.4285714285714233e-08,low,us,0,,live_ai_risk_v3,-1.7975872725012327,0.14344746434560007,0.14164987707309884,0.2850973414186989,-2.0826846139199318,1.2531328320802098,-1.2531328320801884,0,0.02,0,,0,,0,,0,normal,0,normal,ok
